,time,open,close,next close,volume,RSI_14,MACD_14_20_9,ADX_14,Buy/Sell
75,2023-04-13 12:30:00,30181.08,30272.14,30257.6,2084.59223,65.53447567977067,25.89995555284986,29.819130288862453,Buy
76,2023-04-13 13:00:00,30272.13,30257.6,30175.75,1362.28762,63.692781511145284,26.966771702147526,31.27598947845407,Buy
77,2023-04-13 13:30:00,30257.59,30175.75,30300.8,1093.0882,54.421182898452784,24.342760597603046,31.872575156841823,Buy
78,2023-04-13 14:00:00,30175.75,30300.8,30435.34,1173.31865,63.22820248577565,26.73989778739997,32.80843240471539,Buy
79,2023-04-13 14:30:00,30300.8,30435.34,30406.73,3709.34828,69.95477443515675,33.40533681829038,34.86291786683852,Buy
80,2023-04-13 15:00:00,30435.33,30406.73,30441.43,3089.00002,67.14206578407413,37.117787908311584,37.008035922290254,Buy
81,2023-04-13 15:30:00,30406.73,30441.43,30357.66,1311.53671,68.78157792387185,40.87938875784312,38.997856309568185,Buy
82,2023-04-13 16:00:00,30441.43,30357.66,30322.37,1428.01094,60.883559538186425,40.11862004292925,40.2660678789241,Buy
83,2023-04-13 16:30:00,30357.66,30322.37,30358.26,1299.27106,57.86889480729163,37.668257018311124,40.29199395131256,Buy
84,2023-04-13 17:00:00,30322.38,30358.26,30425.85,1287.88045,60.036162951468256,36.63577227178757,40.41129896970973,Buy
85,2023-04-13 17:30:00,30358.26,30425.85,30427.17,1067.86842,63.81164420933598,37.93581410836123,40.75818923032338,Buy
86,2023-04-13 18:00:00,30425.85,30427.17,30440.78,1343.46207,63.88340514699419,38.52377308360519,41.63158738536114,Buy
87,2023-04-13 18:30:00,30427.18,30440.78,30358.61,793.73946,64.6615064850612,39.01409300281375,42.44205964499349,Buy
88,2023-04-13 19:00:00,30440.79,30358.61,30335.13,1341.79425,56.716750697298835,35.77286331403229,41.7181492732517,Buy
89,2023-04-13 19:30:00,30358.61,30335.13,30245.36,896.00612,54.65042963314389,31.88259288106201,40.749709408150345,Buy
90,2023-04-13 20:00:00,30335.13,30245.36,30251.97,1706.81347,47.52192692524244,25.00745901290793,38.575700669725016,Sell
91,2023-04-13 20:30:00,30245.36,30251.97,30283.39,892.95675,48.059167202715855,19.55073551613168,36.55797709907122,Sell
92,2023-04-13 21:00:00,30251.96,30283.39,30283.7,576.48031,50.645626977577,16.22066045019892,34.68523725958147,Buy
93,2023-04-13 21:30:00,30283.38,30283.7,30350.0,649.71112,50.67172652229569,13.415291615005117,33.35591232196737,Buy
94,2023-04-13 22:00:00,30283.7,30350.0,30296.09,645.14534,56.02753042519948,13.570887587218749,32.439234438009436,Buy
95,2023-04-13 22:30:00,30350.0,30296.09,30303.73,808.66703,51.163160411620275,11.466851570672588,31.904562244423712,Buy
96,2023-04-13 23:00:00,30296.09,30303.73,30373.84,443.41829,51.80181279432803,9.96245695997277,31.28988130182443,Buy
97,2023-04-13 23:30:00,30303.73,30373.84,30399.11,658.74374,57.31793298755577,11.32717030384083,31.216822542067817,Buy
98,2023-04-14 00:00:00,30373.84,30399.11,30745.73,989.59587,59.133372461514256,13.216108445809368,31.391371262928473,Buy
99,2023-04-14 00:30:00,30399.11,30745.73,30777.23,5397.95862,74.90232579032214,27.734023643533874,33.549891010637396,Buy
100,2023-04-14 01:00:00,30745.72,30777.23,30775.34,3184.04933,75.815619881065,39.96573462532251,35.705384483156536,Buy
101,2023-04-14 01:30:00,30777.24,30775.34,30737.98,2821.95023,75.63777071861645,48.977447876121005,37.839224032215924,Buy
102,2023-04-14 02:00:00,30775.34,30737.98,30595.8,1445.65893,72.04029111762736,53.99860146800347,39.765184938697004,Buy
103,2023-04-14 02:30:00,30737.99,30595.8,30674.19,2047.97455,60.28835596399311,51.833746011881885,39.1033359095371,Buy
104,2023-04-14 03:00:00,30595.8,30674.19,30690.88,1388.09865,63.7951298171838,52.464303847722476,38.488877623970566,Buy
105,2023-04-14 03:30:00,30674.19,30690.88,30709.9,1248.00322,64.51363801365599,52.92833740347851,38.155282869289636,Buy
106,2023-04-14 04:00:00,30690.89,30709.9,30708.82,1050.54353,65.35738883900403,53.34466419287128,37.93435280489089,Buy
107,2023-04-14 04:30:00,30709.89,30708.82,30757.12,949.07789,65.26250016758767,52.95258184432532,37.52653988512994,Buy
108,2023-04-14 05:00:00,30708.82,30757.12,30796.28,776.97825,67.53274796970848,53.812725757128646,37.45788984358723,Buy
109,2023-04-14 05:30:00,30757.12,30796.28,30818.01,1522.67038,69.2854156739664,55.29566113310284,37.68872497102688,Buy
110,2023-04-14 06:00:00,30796.27,30818.01,30942.87,1390.71161,70.24528384346009,56.58411317543141,37.33549309752977,Buy
111,2023-04-14 06:30:00,30818.0,30942.87,30942.14,2730.75251,75.06688958731446,61.632466196871974,37.94545729856061,Buy
112,2023-04-14 07:00:00,30942.86,30942.14,30733.72,1350.59204,74.99037827669886,64.78057201118281,38.51179366286219,Buy
113,2023-04-14 07:30:00,30942.14,30733.72,30696.05,2139.53106,57.097019392428614,58.486666767021234,37.548006879467636,Buy
114,2023-04-14 08:00:00,30733.73,30696.05,30730.22,1439.09918,54.562913311237764,51.3737103785279,36.23723909949081,Buy
115,2023-04-14 08:30:00,30696.04,30730.22,30743.99,1086.27787,56.45100688350806,46.44559904687412,34.728110834951494,Buy
116,2023-04-14 09:00:00,30730.22,30743.99,30794.16,926.53699,57.22244769716697,42.51612001478861,33.37332641617799,Buy
117,2023-04-14 09:30:00,30744.0,30794.16,30811.0,871.6386,60.00249532024435,40.80626032912551,32.47094907037897,Buy
118,2023-04-14 10:00:00,30794.16,30811.0,30766.01,1229.51122,60.920547662509136,39.58886228570918,31.857064067000845,Buy
119,2023-04-14 10:30:00,30811.0,30766.01,30766.48,683.20798,57.14670060387903,36.4176471559731,31.102235713567357,Buy
120,2023-04-14 11:00:00,30766.01,30766.48,30801.89,757.50222,57.17654540877133,33.486470249092235,30.00091034988741,Buy
121,2023-04-14 11:30:00,30766.48,30801.89,30819.99,633.99039,59.46692159703424,32.11178270307573,29.04187534399374,Buy
122,2023-04-14 12:00:00,30801.89,30819.99,30616.98,1097.69609,60.62615342575409,31.315608243774477,28.55919070291968,Buy
123,2023-04-14 12:30:00,30820.0,30616.98,30674.88,2879.12551,45.060156412178245,22.559933563068626,27.015258747318338,Sell
124,2023-04-14 13:00:00,30616.98,30674.88,30721.54,1766.6898,49.076072550809016,17.613611720575136,25.58166895647887,Sell
125,2023-04-14 13:30:00,30674.88,30721.54,30602.9,1551.25891,52.11386340756499,15.288926190485654,23.948205570161278,Sell
126,2023-04-14 14:00:00,30721.54,30602.9,30599.89,2550.78666,44.796550314371174,8.752313394630619,22.856359665647155,Sell
127,2023-04-14 14:30:00,30602.9,30599.89,30233.53,2417.34823,44.62535177256677,3.400971762395784,22.355246629865253,Sell
128,2023-04-14 15:00:00,30599.89,30233.53,30237.89,4057.60232,29.73169372260532,-14.794917984308995,23.764866300033525,Sell
129,2023-04-14 15:30:00,30233.52,30237.89,30200.32,3313.20852,30.030981259100216,-28.708838922397263,25.30824543618061,Sell
130,2023-04-14 16:00:00,30237.88,30200.32,30147.49,1706.315,28.88914653311607,-40.68580119547187,26.74134392002593,Sell
131,2023-04-14 16:30:00,30200.33,30147.49,30240.54,3356.15785,27.316322782101302,-51.57318683568883,28.67931138282823,Sell
132,2023-04-14 17:00:00,30147.49,30240.54,30276.62,2046.60225,34.11965476112327,-55.910620187401946,29.654388956227724,Sell
133,2023-04-14 17:30:00,30240.55,30276.62,30352.03,1290.81577,36.59778450947299,-57.227266400492226,30.52785507088159,Sell
134,2023-04-14 18:00:00,30276.62,30352.03,30277.1,1459.59059,41.54684988647702,-54.66022687361328,30.613396911198503,Sell
135,2023-04-14 18:30:00,30352.04,30277.1,30262.19,781.15937,38.34406082172685,-54.807719982713024,30.857840759176987,Sell
136,2023-04-14 19:00:00,30277.11,30262.19,30324.09,758.06246,37.72093001569248,-54.795402262130665,31.303564499211117,Sell
137,2023-04-14 19:30:00,30262.19,30324.09,30429.99,831.79989,41.939448560188055,-51.73183373504071,31.001474266524465,Sell
138,2023-04-14 20:00:00,30324.09,30429.99,30448.82,1221.02569,48.38135533637548,-44.63840909652936,29.843855159635535,Sell
139,2023-04-14 20:30:00,30430.0,30448.82,30470.77,1636.86472,49.45521777589513,-37.79209315335902,28.049822944937027,Sell
140,2023-04-14 21:00:00,30448.82,30470.77,30454.09,593.98481,50.741661238163104,-31.10762200867248,26.476187168619017,Sell
141,2023-04-14 21:30:00,30470.77,30454.09,30420.29,665.31563,49.706346438992746,-26.106558958599635,24.675041144400893,Sell
142,2023-04-14 22:00:00,30454.09,30420.29,30435.34,546.24962,47.58746971025696,-23.141197659548197,23.002567246189535,Sell
143,2023-04-14 22:30:00,30420.29,30435.34,30416.88,394.61236,48.637364147823526,-19.948788035722828,21.449572012468725,Sell
144,2023-04-14 23:00:00,30435.33,30416.88,30466.93,565.58134,47.38359270095985,-17.895453657223698,20.43045494079113,Sell
145,2023-04-14 23:30:00,30416.88,30466.93,30544.97,434.43001,51.0666648761339,-14.1514682409761,19.48414047986087,Sell
146,2023-04-15 00:00:00,30466.93,30544.97,30372.48,984.34847,56.21336083900823,-8.063054682952497,18.75270747604981,Sell
147,2023-04-15 00:30:00,30544.97,30372.48,30324.13,1016.34939,44.957946073235384,-9.757624944653799,17.50315101160861,Sell
148,2023-04-15 01:00:00,30372.48,30324.13,30370.01,1200.42784,42.395476525749565,-12.804381626752729,17.013969668150995,Sell
149,2023-04-15 01:30:00,30324.14,30370.01,30387.39,534.07431,45.566021668558236,-13.283020909206243,16.460309578268618,Sell
150,2023-04-15 02:00:00,30370.01,30387.39,30380.0,528.96746,46.761425968417036,-12.827566366759129,15.503074596982492,Sell
151,2023-04-15 02:30:00,30387.39,30380.0,30387.94,532.3885,46.29587590253474,-12.589066247859591,14.826763961506657,Sell
152,2023-04-15 03:00:00,30380.0,30387.94,30376.14,354.4016,46.907483266937554,-11.939714519736299,14.051398873871085,Sell
153,2023-04-15 03:30:00,30387.93,30376.14,30340.01,595.98623,46.06781285377204,-11.72844869457549,13.488457402117424,Sell
154,2023-04-15 04:00:00,30376.13,30340.01,30356.11,681.17433,43.50020520063893,-12.790237730790977,13.232518134308604,Sell
155,2023-04-15 04:30:00,30340.01,30356.11,30401.38,449.09529,44.97203343614503,-12.847066114984045,12.985316063319617,Sell
156,2023-04-15 05:00:00,30356.1,30401.38,30427.05,386.29297,48.99539403282204,-11.003918008431356,12.554559654685121,Sell
157,2023-04-15 05:30:00,30401.37,30427.05,30395.67,835.50422,51.175335433377484,-8.441018788267684,11.780240899847955,Sell
158,2023-04-15 06:00:00,30427.05,30395.67,30390.99,378.62904,48.44928106272792,-7.519621383398771,11.037505144713245,Sell
159,2023-04-15 06:30:00,30395.66,30390.99,30434.55,506.24233,48.03828383112529,-6.879927273759677,10.808508495199943,Sell
160,2023-04-15 07:00:00,30390.99,30434.55,30433.3,415.95797,52.11039405091826,-4.631533133517223,10.257263588479224,Sell
161,2023-04-15 07:30:00,30434.55,30433.3,30418.58,501.50361,51.98449666669796,-2.85731254566781,9.950123530427303,Sell
162,2023-04-15 08:00:00,30433.29,30418.58,30385.12,423.98276,50.439092447365596,-1.990576877782587,9.664922777606204,Sell
163,2023-04-15 08:30:00,30418.58,30385.12,30407.7,486.29842,47.017482998984,-2.5603355524581275,9.224132225912271,Sell
164,2023-04-15 09:00:00,30385.13,30407.7,30459.94,316.5157,49.50679206232883,-2.114396030028729,8.814827616532963,Sell
165,2023-04-15 09:30:00,30407.7,30459.94,30430.94,624.07571,54.79814146335805,0.25222189428677666,8.431746495398158,Sell
166,2023-04-15 10:00:00,30459.94,30430.94,30417.07,410.44882,51.567497869051124,0.9999861473916098,8.163207853259665,Sell
167,2023-04-15 10:30:00,30430.95,30417.07,30405.2,469.97388,50.04775210205562,1.0452490868483437,8.210053096086591,Sell
168,2023-04-15 11:00:00,30417.06,30405.2,30385.3,498.19339,48.72432609318574,0.6152774985930591,8.086889773052894,Sell
169,2023-04-15 11:30:00,30405.19,30385.3,30392.59,438.33628,46.50411867877541,-0.4877831118647009,8.361639207591189,Sell
170,2023-04-15 12:00:00,30385.31,30392.59,30423.28,323.16865,47.44880887212103,-1.0688143446750473,8.616763321743523,Sell
171,2023-04-15 12:30:00,30392.58,30423.28,30417.33,403.75583,51.34425523148602,-0.3417015101549623,8.062163777887003,Sell
172,2023-04-15 13:00:00,30423.29,30417.33,30335.19,319.61546,50.56172467618419,0.006119684025179595,7.547179115092093,Sell
173,2023-04-15 13:30:00,30417.33,30335.19,30364.79,1113.17657,41.22152928330206,-2.8503648993792012,8.989150388595046,Sell
174,2023-04-15 14:00:00,30335.19,30364.79,30359.39,557.14091,45.153452875344385,-3.9263973835222714,10.328122306265659,Sell
175,2023-04-15 14:30:00,30364.79,30359.39,30400.0,364.04886,44.567727539876664,-4.925998761456867,11.555915132422964,Sell
176,2023-04-15 15:00:00,30359.38,30400.0,30325.27,469.19694,49.837656647481914,-4.100213190991781,11.780808290726315,Sell
177,2023-04-15 15:30:00,30400.01,30325.27,30307.74,722.36714,41.93664886677961,-6.24748338569043,12.358000679767928,Sell
178,2023-04-15 16:00:00,30325.27,30307.74,30319.98,1031.81151,40.321783836573246,-8.519692289020895,13.704207195917741,Sell
179,2023-04-15 16:30:00,30307.74,30319.98,30272.48,894.29539,42.00115253927451,-9.726920320659701,14.954255196475971,Sell
180,2023-04-15 17:00:00,30319.98,30272.48,30246.21,538.97591,37.58138089697396,-12.359547757267137,16.62905682274532,Sell
181,2023-04-15 17:30:00,30272.48,30246.21,30280.69,571.88737,35.36490858949088,-15.267677236039162,18.379172747948243,Sell
182,2023-04-15 18:00:00,30246.22,30280.69,30300.77,388.5072,40.33855821736384,-16.04062095766858,19.647035142799233,Sell
183,2023-04-15 18:30:00,30280.68,30300.77,30291.46,231.52477,43.08526725236484,-15.67806418120017,20.46788018479093,Sell
184,2023-04-15 19:00:00,30300.76,30291.46,30331.74,498.21041,42.11710514569889,-15.5493537668699,20.85654050345017,Sell
185,2023-04-15 19:30:00,30291.46,30331.74,30322.14,571.63566,47.60303083179217,-13.716500156053371,22.066981595584803,Sell
186,2023-04-15 20:00:00,30331.74,30322.14,30280.65,506.21976,46.472551443052495,-12.47084668781099,22.85852594005759,Sell
187,2023-04-15 20:30:00,30322.15,30280.65,30285.9,398.59828,41.8471367342443,-12.916307661129395,24.089251403297798,Sell
188,2023-04-15 21:00:00,30280.65,30285.9,30263.77,324.98296,42.62530780394754,-12.901589025463181,25.465042075520966,Sell
189,2023-04-15 21:30:00,30285.9,30263.77,30339.99,315.56032,40.18431053689754,-13.569265663198166,26.172994427658303,Sell
190,2023-04-15 22:00:00,30263.77,30339.99,30350.98,467.02326,50.66375123093814,-11.016881748491869,26.003494507618544,Sell
191,2023-04-15 22:30:00,30340.0,30350.98,30327.49,324.67258,51.970360543306995,-8.456925069363933,25.436457037211945,Sell
192,2023-04-15 23:00:00,30350.99,30327.49,30295.09,269.63266,48.98424861561043,-7.237061577226996,25.107835896121404,Sell
193,2023-04-15 23:30:00,30327.5,30295.09,30284.54,254.63555,45.13226722596582,-7.422920215747581,25.29529434497976,Sell
194,2023-04-16 00:00:00,30295.1,30284.54,30277.54,315.57441,43.92112996072536,-7.876302447020862,25.53872466070189,Sell
195,2023-04-16 00:30:00,30284.54,30277.54,30229.45,287.94623,43.09478534490046,-8.398461816344934,25.878760780680256,Sell
196,2023-04-16 01:00:00,30277.53,30229.45,30236.95,1072.8096,37.82909763144926,-10.533253933670494,27.814809737200072,Sell
197,2023-04-16 01:30:00,30229.44,30236.95,30261.55,522.74567,39.07931724847072,-11.787732147146016,29.61256913880194,Sell
198,2023-04-16 02:00:00,30236.96,30261.55,30264.2,374.01799,43.119674246238354,-11.684574020604487,30.73831341943278,Sell
199,2023-04-16 02:30:00,30261.55,30264.2,30236.84,264.68452,43.55396826093356,-11.354357025880745,31.783647221966113,Sell
200,2023-04-16 03:00:00,30264.2,30236.84,30249.37,227.35637,40.14583066545366,-11.993528372542642,32.98006090792059,Sell
201,2023-04-16 03:30:00,30236.85,30249.37,30268.61,319.12536,42.3699498124106,-11.865087766625948,34.16693567512949,Sell
202,2023-04-16 04:00:00,30249.36,30268.61,30298.52,243.56432,45.706156204280276,-10.880753859553806,35.1546169455314,Sell
203,2023-04-16 04:30:00,30268.61,30298.52,30318.48,449.09969,50.50323403516592,-8.831314207222022,34.69542439235565,Sell
204,2023-04-16 05:00:00,30298.53,30318.48,30306.32,632.91873,53.458492238696856,-6.351768648633879,33.65787030147301,Sell
205,2023-04-16 05:30:00,30318.47,30306.32,30322.22,261.85498,51.443350602370394,-4.790070783343253,32.694427318904594,Sell
206,2023-04-16 06:00:00,30306.32,30322.22,30306.07,272.5429,53.89085870283074,-2.898960764741787,31.799801780029934,Sell
207,2023-04-16 06:30:00,30322.21,30306.07,30339.25,295.15954,51.074797029007186,-1.9945162642507057,30.365008238633823,Sell
208,2023-04-16 07:00:00,30306.06,30339.25,30344.97,238.20617,56.14509801883943,0.004010264885437209,29.16095942638102,Buy
209,2023-04-16 07:30:00,30339.25,30344.97,30330.1,527.94828,56.97293936685986,1.7889626827745815,27.570709619214583,Buy
210,2023-04-16 08:00:00,30344.97,30330.1,30337.4,355.059,54.11316650434349,2.599398862104863,25.975237960246815,Buy
211,2023-04-16 08:30:00,30330.09,30337.4,30300.81,210.71748,55.29940707463818,3.4799707378078892,24.440745112811467,Sell
212,2023-04-16 09:00:00,30337.4,30300.81,30279.34,403.74716,48.52769369050559,2.7323560404947784,23.39989850162356,Sell
213,2023-04-16 09:30:00,30300.81,30279.34,30284.12,912.83653,45.04229158398229,1.2935298360571323,23.01617644760908,Sell
214,2023-04-16 10:00:00,30279.34,30284.12,30290.15,582.85935,45.97266505533331,0.3309768460931082,22.65986313106654,Sell
215,2023-04-16 10:30:00,30284.12,30290.15,30268.87,368.38728,47.187287427443266,-0.19827552186325192,22.245133876795652,Sell
216,2023-04-16 11:00:00,30290.15,30268.87,30226.45,327.1506,43.472914677284145,-1.421425467258814,20.96663305992969,Sell
217,2023-04-16 11:30:00,30268.86,30226.45,30243.3,484.38969,37.18864825528537,-3.9784804978698958,20.759031731336854,Sell
218,2023-04-16 12:00:00,30226.46,30243.3,30260.0,445.66085,40.84653253074672,-5.291111198090221,20.57988644177682,Sell
219,2023-04-16 12:30:00,30243.31,30260.0,30239.04,830.27101,44.30819233846765,-5.617001160506334,20.413537250557717,Sell
220,2023-04-16 13:00:00,30260.01,30239.04,30249.99,481.72726,41.0604097592184,-6.599689465510892,20.670914060937655,Sell
221,2023-04-16 13:30:00,30239.05,30249.99,30274.26,847.61605,43.394765465869746,-6.869293444786308,21.681392247238062,Sell
222,2023-04-16 14:00:00,30249.99,30274.26,30311.83,552.4304,48.28383871069656,-6.068896648288501,21.401973335612286,Sell
223,2023-04-16 14:30:00,30274.25,30311.83,30336.2,589.69311,54.79308786143095,-3.932980472640338,20.60624650009419,Sell
224,2023-04-16 15:00:00,30311.83,30336.2,30332.98,443.22115,58.4465972267249,-1.2798274019260134,19.176752522160932,Sell
225,2023-04-16 15:30:00,30336.2,30332.98,30281.89,482.95544,57.78211428533797,0.6941666237071331,18.0885638876484,Sell
226,2023-04-16 16:00:00,30332.98,30281.89,30335.0,431.44651,48.38308730775924,0.28692807715560775,17.52590612040242,Sell
227,2023-04-16 16:30:00,30281.89,30335.0,30334.16,717.38671,56.33463462814495,1.9871959079318913,17.431929944924963,Sell
228,2023-04-16 17:00:00,30335.0,30334.16,30300.0,701.01647,56.1872050170612,3.2631875605293317,16.295513881744345,Sell
229,2023-04-16 17:30:00,30334.17,30300.0,30344.63,402.23384,50.40962505986937,2.9209564111624786,15.696195444937361,Sell
230,2023-04-16 18:00:00,30300.0,30344.63,30478.43,385.92438,56.67744239884029,4.315702698346286,14.682807475605264,Sell
231,2023-04-16 18:30:00,30344.63,30478.43,30514.67,899.62635,69.23263035790691,10.451701181333192,15.560821366961873,Sell
232,2023-04-16 19:00:00,30478.43,30514.67,30309.06,2010.91289,71.6307647557191,16.510954579975078,17.12931738729947,Sell
233,2023-04-16 19:30:00,30514.67,30309.06,30356.3,1330.90093,48.52251042720178,13.21975385344922,16.244584859541625,Sell
234,2023-04-16 20:00:00,30309.05,30356.3,30343.04,1289.36115,52.32776245892504,12.270783711021068,15.79658108423591,Sell
235,2023-04-16 20:30:00,30356.29,30343.04,30311.17,730.30121,51.18404438286683,10.865708282377454,14.770802746365021,Sell
236,2023-04-16 21:00:00,30343.04,30311.17,30385.62,597.87164,48.44344794160381,8.411878237911878,14.445151008497467,Sell
237,2023-04-16 21:30:00,30311.18,30385.62,30322.41,490.92654,54.56384235184943,9.217136860344908,14.015442737965724,Sell
238,2023-04-16 22:00:00,30385.61,30322.41,30331.04,592.88796,49.221228730895824,7.32351886764809,13.421545985864864,Sell
239,2023-04-16 22:30:00,30322.42,30331.04,30280.45,339.71953,49.94189290602549,6.074446741717111,13.085040679045646,Sell
240,2023-04-16 23:00:00,30331.03,30280.45,30304.65,426.16095,45.83523284368809,3.09064165577729,13.015274633322091,Sell
241,2023-04-16 23:30:00,30280.44,30304.65,30055.7,461.03904,48.03642592926266,1.633618091171229,13.361461414681148,Sell
242,2023-04-17 00:00:00,30304.66,30055.7,29842.86,1649.98877,33.123593126394596,-9.013427282869088,15.423210220586467,Sell
243,2023-04-17 00:30:00,30055.7,29842.86,29944.75,4683.03243,25.760377907030005,-25.355797118601913,18.44368601655715,Sell
244,2023-04-17 01:00:00,29842.86,29944.75,29946.22,2195.92308,33.39361752286052,-33.96678810575395,21.415741897541064,Sell
245,2023-04-17 01:30:00,29944.76,29946.22,29984.05,1250.49044,33.49985217732349,-40.23157420544521,23.90193237478922,Sell
246,2023-04-17 02:00:00,29946.22,29984.05,30020.0,860.29477,36.31493793178508,-43.19194204608357,26.31907227740075,Sell
